robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstacles,crowdnav,dwa,rlca,teb
0.22,0.113,0.9,0.1,0.0,36.18,492866667158,25.0,25.0,1,15,1.5,0,0,0.0,0,180.0,0.0112,1250,2.3219,2,0.5268,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.43,0.57,0.0,65.64,1558742858699,35.0,35.0,1,45,1.5,0,0,0.0,0,270.0,0.0214,2450,2.3219,5,0.4878,0.4,0.0064,0.0,0.42,0.52,9,1,0,0,0
0.22,0.113,0.79,0.21,0.0,41.64,737844828323,25.0,25.0,1,15,2.5,0,0,0.0,0,180.0,0.0103,1250,2.3219,2,0.546,1.0,0.0002,0.0,0.34,0.41,2,1,0,0,0
0.22,0.113,0.8,0.2,0.0,52.97,936880000935,25.0,25.0,1,45,2.0,0,0,0.0,0,360.0,0.0147,1250,2.3219,1,0.2928,0.0,0.0,1.0,0.44,0.53,6,1,0,0,0
0.22,0.113,0.97,0.03,0.0,46.69,880813334212,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0158,1250,2.3219,2,0.1856,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.5,0.5,0.0,88.54,2000863335332,45.0,45.0,1,15,1.5,0,0,0.0,0,180.0,0.0182,4050,2.3219,2,0.7544,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.2,0.77,0.03,140.74,2603113335934,45.0,45.0,1,15,2.0,0,0,0.0,0,240.0,0.0215,4050,2.3219,3,0.672,1.0,0.0041,0.0,0.52,0.68,8,1,0,0,0
0.22,0.113,0.27,0.73,0.0,204.65,3662433336993,45.0,45.0,1,15,2.5,0,0,0.0,0,360.0,0.0239,4050,2.3219,1,0.6233,0.0,0.0,1.0,0.59,0.61,8,1,0,0,0
0.22,0.113,0.83,0.17,0.0,55.44,1145270001144,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.0142,1250,2.3219,2,0.2908,0.0,0.0,1.0,0.22,0.81,2,1,0,0,0
0.22,0.113,0.57,0.43,0.0,96.15,1653706668320,25.0,25.0,1,45,2.5,0,0,0.0,0,180.0,0.015,1250,2.3219,2,0.2528,0.0,0.0,1.0,0.22,0.83,4,1,0,0,0
0.22,0.113,0.03,0.93,0.03,240.15,4605503337937,45.0,45.0,1,70,1.5,0,0,0.0,0,171.4286,0.0354,4050,2.3219,17,0.4304,0.5,0.0096,0.0,0.56,0.56,12,1,0,0,0
0.22,0.113,0.07,0.87,0.07,100.87,5798960005798,35.0,35.0,1,30,2.5,0,0,0.0,0,360.0,0.0203,2450,2.3219,1,0.4716,0.0,0.0,1.0,0.67,0.74,6,1,0,0,0
0.22,0.113,0.47,0.37,0.17,60.51,3165066669829,25.0,25.0,1,15,2.0,0,0,0.0,0,360.0,0.0112,1250,2.3219,1,0.4784,0.0,0.0,1.0,0.51,0.54,2,1,0,0,0
0.22,0.113,0.87,0.13,0.0,52.09,936943334269,25.0,25.0,1,30,2.0,0,0,0.0,0,360.0,0.0112,1250,2.3219,1,0.5056,0.0,0.0,1.0,0.72,0.16,2,1,0,0,0
0.22,0.113,0.57,0.43,0.0,106.87,2673503336005,35.0,35.0,1,30,2.5,0,0,0.0,0,120.0,0.0227,2450,2.3219,6,0.4135,0.3,0.0088,0.0,0.4,0.73,3,1,0,0,0
0.22,0.113,0.27,0.73,0.0,117.08,2967160002965,45.0,45.0,1,30,2.5,0,0,0.0,0,360.0,0.0283,4050,2.3219,1,0.5425,0.0,0.0,1.0,0.55,0.57,12,1,0,0,0
0.22,0.113,0.4,0.6,0.0,131.71,3125093336456,35.0,35.0,1,70,2.0,0,0,0.0,0,144.0,0.0266,2450,2.3219,6,0.2861,0.7,0.0078,0.0,0.45,0.65,3,1,0,0,0
0.22,0.113,0.3,0.7,0.0,75.17,1651306668317,35.0,35.0,1,15,1.5,0,0,0.0,0,180.0,0.0109,2450,2.3219,2,0.7614,1.0,0.0035,0.0,0.62,0.63,9,1,0,0,0
0.22,0.113,0.93,0.07,0.0,69.94,1226533334558,25.0,25.0,1,45,2.5,0,0,0.0,0,180.0,0.0146,1250,2.3219,2,0.2916,0.0,0.0,1.0,0.33,0.37,4,1,0,0,0
0.22,0.113,0.47,0.53,0.0,70.74,3114830003113,45.0,45.0,1,15,1.5,0,0,0.0,0,360.0,0.0183,4050,2.3219,1,0.7446,0.0,0.0,1.0,0.47,0.6,4,1,0,0,0
0.22,0.113,0.8,0.2,0.0,83.26,1686793335018,35.0,35.0,1,70,2.5,0,0,0.0,0,257.1429,0.0268,2450,2.3219,6,0.2478,0.5,0.0158,0.0,0.63,0.64,3,1,0,0,0
0.22,0.113,0.14,0.86,0.0,84.39,5346548281205,35.0,35.0,1,30,1.5,0,0,0.0,0,205.7143,0.0206,2450,2.3219,6,0.498,0.7,0.009,0.0,0.52,0.74,6,1,0,0,0
0.22,0.113,0.0,1.0,0.0,94.25,5774372419566,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0154,1250,2.3219,2,0.2128,0.0,0.0,1.0,0.89,0.69,2,1,0,0,0
0.22,0.113,0.63,0.37,0.0,79.94,1435516668100,25.0,25.0,1,45,2.0,0,0,0.0,0,360.0,0.0136,1250,2.3219,1,0.35,0.0,0.0,1.0,0.6,0.57,4,1,0,0,0
0.22,0.113,0.73,0.27,0.0,62.9,1295180001293,25.0,25.0,1,15,2.5,0,0,0.0,0,360.0,0.0116,1250,2.3219,1,0.4408,0.0,0.0,1.0,0.65,0.75,2,1,0,0,0
0.22,0.113,0.1,0.87,0.03,68.47,5625393338956,35.0,35.0,1,30,2.0,0,0,0.0,0,249.2308,0.0222,2450,2.3219,6,0.4271,0.3,0.0089,0.0,0.66,0.48,9,1,0,0,0
0.22,0.113,0.07,0.93,0.0,134.49,5616160005614,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.0213,4050,2.3219,2,0.6789,0.0,0.0,1.0,0.62,0.62,12,1,0,0,0
0.22,0.113,0.27,0.73,0.0,137.34,3848200003847,35.0,35.0,1,45,1.5,0,0,0.0,0,257.1429,0.0218,2450,2.3219,6,0.4822,0.5,0.0174,0.0,0.63,0.69,9,1,0,0,0
0.22,0.113,0.37,0.63,0.0,95.04,2408900002408,35.0,35.0,1,30,2.5,0,0,0.0,0,180.0,0.0213,2450,2.3219,4,0.4286,1.0,0.0083,0.0,0.44,0.53,6,1,0,0,0
0.22,0.113,0.0,0.93,0.07,75.89,5980800005979,35.0,35.0,1,30,2.0,0,0,0.0,0,154.2857,0.0206,2450,2.3219,7,0.4841,0.7,0.0125,0.0,0.41,0.49,6,1,0,0,0
0.22,0.113,0.67,0.33,0.0,78.03,1377133334708,25.0,25.0,1,70,2.0,0,0,0.0,0,360.0,0.016,1250,2.3219,1,0.1924,0.0,0.0,1.0,0.37,0.69,4,1,0,0,0
0.22,0.113,0.67,0.33,0.0,66.36,1814706668478,25.0,25.0,1,45,2.0,0,0,0.0,0,308.5714,0.0155,1250,2.3219,4,0.234,0.5,0.0079,0.0,0.64,0.7,2,1,0,0,0
0.22,0.113,0.43,0.57,0.0,98.22,1864573335197,35.0,35.0,1,70,2.0,0,0,0.0,0,120.0,0.0265,2450,2.3219,5,0.268,0.6,0.0088,0.0,0.65,0.57,9,1,0,0,0
0.22,0.113,0.8,0.2,0.0,106.77,1949996668613,35.0,35.0,1,45,1.5,0,0,0.0,0,288.0,0.0234,2450,2.3219,10,0.4306,0.6,0.0098,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.13,0.83,0.03,63.74,5193116671857,45.0,45.0,1,15,1.5,0,0,0.0,0,360.0,0.0173,4050,2.3219,1,0.7553,0.0,0.0,1.0,0.5,0.42,12,1,0,0,0
0.22,0.113,0.07,0.93,0.0,223.46,4712946671379,45.0,45.0,1,70,1.5,0,0,0.0,0,313.0435,0.0334,4050,2.3219,8,0.4683,0.9,0.0096,0.0,0.49,0.59,12,1,0,0,0
0.22,0.113,0.07,0.7,0.23,33.83,5581970005578,45.0,45.0,1,30,1.5,0,0,0.0,0,180.0,0.0256,4050,2.3219,10,0.6102,0.4,0.0079,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.31,0.69,0.0,101.95,2516727588722,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0168,2450,2.3219,2,0.578,0.0,0.0,1.0,0.49,0.69,6,1,0,0,0
0.22,0.113,0.17,0.67,0.17,99.4,5032906671698,25.0,25.0,1,45,1.5,0,0,0.0,0,180.0,0.0128,1250,2.3219,4,0.4304,1.0,0.0104,0.0,0.38,0.77,2,1,0,0,0
0.22,0.113,0.1,0.83,0.07,42.28,5183640005183,45.0,45.0,1,30,1.5,0,0,0.0,0,240.0,0.0261,4050,2.3219,4,0.6141,1.0,0.0079,0.0,0.53,0.71,4,1,0,0,0
0.22,0.113,0.5,0.43,0.07,160.38,3928320003928,45.0,45.0,1,45,2.0,0,0,0.0,0,284.2105,0.035,4050,2.3219,9,0.4281,0.8,0.01,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.1,0.67,0.23,49.25,5112040005109,35.0,35.0,1,70,1.5,0,0,0.0,0,254.1176,0.0236,2450,2.3219,10,0.3849,0.4,0.0116,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.03,0.8,0.17,58.16,5520796672185,35.0,35.0,1,45,2.0,0,0,0.0,0,308.5714,0.0238,2450,2.3219,5,0.3994,0.8,0.0089,0.0,0.6,0.55,3,1,0,0,0
0.22,0.113,0.47,0.53,0.0,139.22,2867446669532,35.0,35.0,1,70,2.0,0,0,0.0,0,360.0,0.0267,2450,2.3219,2,0.2606,1.0,0.0087,0.0,0.5,0.71,3,1,0,0,0
0.22,0.113,0.13,0.87,0.0,73.8,5306426671970,35.0,35.0,1,30,1.5,0,0,0.0,0,360.0,0.017,2450,2.3219,1,0.6124,0.0,0.0,1.0,0.47,0.52,9,1,0,0,0
0.22,0.113,0.03,0.87,0.1,93.84,5698243339030,45.0,45.0,1,45,2.0,0,0,0.0,0,313.0435,0.0338,4050,2.3219,7,0.432,0.6,0.0107,0.0,0.58,0.52,8,1,0,0,0
0.22,0.113,0.07,0.87,0.07,85.66,5783270005782,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.016,2450,2.3219,2,0.6302,0.0,0.0,1.0,0.44,0.53,9,1,0,0,0
0.22,0.113,0.1,0.9,0.0,82.74,5407106672071,45.0,45.0,1,70,2.5,0,0,0.0,0,240.0,0.0414,4050,2.3219,7,0.2457,0.4,0.0076,0.0,0.62,0.6,8,1,0,0,0
0.22,0.113,0.72,0.28,0.0,14.89,335875862404,25.0,25.0,1,15,1.5,0,0,0.0,0,90.0,0.0091,1250,2.3219,4,0.6104,1.0,0.0056,0.0,0.64,0.49,2,1,0,0,0
0.22,0.113,0.1,0.79,0.1,67.71,5612548281472,35.0,35.0,1,70,1.5,0,0,0.0,0,231.4286,0.0237,2450,2.3219,10,0.4,0.6,0.0106,0.0,0.75,0.63,6,1,0,0,0
0.22,0.113,0.2,0.67,0.13,62.93,4835660004832,25.0,25.0,1,30,1.5,0,0,0.0,0,288.0,0.0124,1250,2.3219,6,0.4364,0.3,0.0094,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.03,0.97,0.0,106.27,5520813338852,35.0,35.0,1,70,2.5,0,0,0.0,0,120.0,0.0261,2450,2.3219,4,0.2555,0.8,0.1061,0.001,0.6,0.49,6,1,0,0,0
0.22,0.113,0.1,0.87,0.03,103.53,5240480005238,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.0137,1250,2.3219,2,0.338,1.0,0.0005,0.0,0.7,0.61,4,1,0,0,0
0.22,0.113,0.6,0.33,0.07,54.89,2587106669251,25.0,25.0,1,30,1.5,0,0,0.0,0,120.0,0.0114,1250,2.3219,3,0.5012,0.7,0.0056,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.1,0.8,0.1,83.11,5446450005444,25.0,25.0,1,15,2.0,0,0,0.0,0,90.0,0.0132,1250,2.3219,4,0.4152,0.5,0.0062,0.0,0.55,0.57,2,1,0,0,0
0.22,0.113,0.1,0.8,0.1,60.95,5676386672343,45.0,45.0,1,30,2.5,0,0,0.0,0,342.8571,0.0331,4050,2.3219,4,0.4488,0.2,0.0196,0.0,0.64,0.51,4,1,0,0,0
0.22,0.113,0.1,0.87,0.03,61.53,5394146672059,45.0,45.0,1,70,1.5,0,0,0.0,0,270.0,0.035,4050,2.3219,6,0.4422,0.5,0.0112,0.0,0.47,0.51,8,1,0,0,0
0.22,0.113,0.07,0.87,0.07,80.08,5610400005608,35.0,35.0,1,30,2.0,0,0,0.0,0,120.0,0.0213,2450,2.3219,3,0.4467,1.0,0.006,0.0,0.47,0.38,6,1,0,0,0
0.22,0.113,0.1,0.7,0.2,36.97,5598270005594,45.0,45.0,1,30,2.0,0,0,0.0,0,240.0,0.0263,4050,2.3219,4,0.5758,0.2,0.0109,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.07,0.93,0.0,86.84,5786870005785,45.0,45.0,1,30,2.5,0,0,0.0,0,360.0,0.0299,4050,2.3219,3,0.4938,0.3,0.0179,0.0,0.46,0.67,8,1,0,0,0
0.22,0.113,0.03,0.8,0.17,81.02,5982300005979,45.0,45.0,1,45,1.5,0,0,0.0,0,240.0,0.029,4050,2.3219,5,0.5531,0.6,0.0069,0.0,0.5,0.54,8,1,0,0,0
0.22,0.113,0.03,0.9,0.07,88.26,5782826672447,45.0,45.0,1,45,2.5,0,0,0.0,0,270.0,0.0337,4050,2.3219,11,0.4214,0.5,0.0101,0.0,0.63,0.58,12,1,0,0,0
0.22,0.113,0.4,0.57,0.03,131.55,2573546669239,35.0,35.0,1,70,2.0,0,0,0.0,0,135.0,0.0271,2450,2.3219,7,0.2357,0.6,0.0069,0.0,0.49,0.54,9,1,0,0,0
0.22,0.113,0.73,0.27,0.0,68.23,1183450001181,25.0,25.0,1,45,2.5,0,0,0.0,0,360.0,0.0152,1250,2.3219,1,0.2392,0.0,0.0,1.0,0.5,0.59,4,1,0,0,0
0.22,0.113,0.23,0.77,0.0,130.66,2424920002424,35.0,35.0,1,70,2.5,0,0,0.0,0,180.0,0.0267,2450,2.3219,3,0.2459,1.0,0.0104,0.0,0.56,0.6,9,1,0,0,0
0.22,0.113,0.0,0.97,0.03,77.13,5979183339311,35.0,35.0,1,70,2.0,0,0,0.0,0,180.0,0.0261,2450,2.3219,5,0.2849,0.8,0.0107,0.0,0.48,0.57,9,1,0,0,0
0.22,0.113,0.07,0.9,0.03,85.07,5840226672505,45.0,45.0,1,70,2.0,0,0,0.0,0,281.25,0.0357,4050,2.3219,14,0.3698,0.4,0.013,0.0,0.58,0.55,12,1,0,0,0
0.22,0.113,0.0,0.9,0.1,71.71,5826106672490,35.0,35.0,1,15,2.0,0,0,0.0,0,360.0,0.0183,2450,2.3219,1,0.5684,0.0,0.0,1.0,0.61,0.53,3,1,0,0,0
0.22,0.113,0.23,0.77,0.0,55.79,4226200004225,25.0,25.0,1,15,1.5,0,0,0.0,0,90.0,0.01,1250,2.3219,4,0.58,0.8,0.0101,0.0,0.63,0.6,6,1,0,0,0
0.22,0.113,0.1,0.73,0.17,59.9,5317666671981,35.0,35.0,1,45,2.0,0,0,0.0,0,303.1579,0.0241,2450,2.3219,7,0.3631,0.4,0.0122,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.07,0.9,0.03,77.65,5673946672337,25.0,25.0,1,30,2.5,0,0,0.0,0,180.0,0.0144,1250,2.3219,2,0.2784,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.27,0.67,0.07,32.75,4390726671054,35.0,35.0,1,30,1.5,0,0,0.0,0,120.0,0.0173,2450,2.3219,6,0.6043,0.8,0.0058,0.0,0.45,0.4,3,1,0,0,0
0.22,0.113,0.1,0.63,0.27,87.16,5473666672137,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0163,1250,2.3219,2,0.1784,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.2,0.77,0.03,64.12,4797986671461,25.0,25.0,1,45,1.5,0,0,0.0,0,180.0,0.0135,1250,2.3219,3,0.3688,1.0,0.0086,0.0,0.56,0.46,6,1,0,0,0
0.22,0.113,0.13,0.77,0.1,93.23,5059623338392,25.0,25.0,1,45,2.5,0,0,0.0,0,180.0,0.0144,1250,2.3219,2,0.286,0.0,0.0,1.0,0.49,0.63,4,1,0,0,0
0.22,0.113,0.0,0.83,0.17,68.32,5940323339270,35.0,35.0,1,30,1.5,0,0,0.0,0,360.0,0.0215,2450,2.3219,2,0.4812,1.0,0.0147,0.0,0.56,0.5,3,1,0,0,0
0.22,0.113,0.1,0.77,0.13,71.41,5217263338549,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.0218,4050,2.3219,2,0.664,1.0,0.0001,0.0,0.51,0.4,4,1,0,0,0
0.22,0.113,0.07,0.9,0.03,131.03,5432303338762,25.0,25.0,1,45,2.5,0,0,0.0,0,180.0,0.0133,1250,2.3219,2,0.3632,1.0,0.0002,0.0,0.51,0.6,6,1,0,0,0
0.22,0.113,0.3,0.67,0.03,133.29,3469166670134,45.0,45.0,1,30,2.0,0,0,0.0,0,180.0,0.0257,4050,2.3219,2,0.5995,0.0,0.0,1.0,0.55,0.6,4,1,0,0,0
0.22,0.113,0.0,0.93,0.07,123.46,5504346672171,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0159,1250,2.3219,4,0.2144,0.5,0.0067,0.0,0.76,0.51,4,1,0,0,0
0.22,0.113,0.07,0.9,0.03,66.32,5832003339162,45.0,45.0,1,30,2.5,0,0,0.0,0,360.0,0.0294,4050,2.3219,2,0.518,1.0,0.0168,0.0,0.39,0.5,8,1,0,0,0
0.22,0.113,0.07,0.87,0.07,71.2,5781013339114,35.0,35.0,1,45,1.5,0,0,0.0,0,240.0,0.0214,2450,2.3219,5,0.4753,0.6,0.0083,0.0,0.64,0.55,9,1,0,0,0
0.22,0.113,0.07,0.9,0.03,112.75,5604520005603,35.0,35.0,1,30,1.5,0,0,0.0,0,180.0,0.0185,2450,2.3219,2,0.5498,0.0,0.0,1.0,0.56,0.51,9,1,0,0,0
0.22,0.113,0.2,0.77,0.03,152.84,4278800004277,35.0,35.0,1,30,2.0,0,0,0.0,0,180.0,0.0221,2450,2.3219,8,0.4582,0.6,0.007,0.0,0.53,0.34,6,1,0,0,0
0.22,0.113,0.27,0.73,0.0,150.16,2938220002937,35.0,35.0,1,30,2.0,0,0,0.0,0,180.0,0.0211,2450,2.3219,2,0.4571,0.0,0.0,1.0,0.63,0.74,9,1,0,0,0
0.22,0.113,0.03,0.93,0.03,74.81,5414560005413,35.0,35.0,1,15,2.0,0,0,0.0,0,360.0,0.0175,2450,2.3219,1,0.5818,0.0,0.0,1.0,0.44,0.42,9,1,0,0,0
0.22,0.113,0.4,0.5,0.1,30.53,3993773337325,45.0,45.0,1,15,1.5,0,0,0.0,0,180.0,0.0163,4050,2.3219,2,0.7821,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.03,0.9,0.07,89.31,5460823338792,35.0,35.0,1,30,2.0,0,0,0.0,0,240.0,0.0193,2450,2.3219,3,0.5139,1.0,0.0089,0.0,0.51,0.71,9,1,0,0,0
0.22,0.113,0.07,0.93,0.0,123.16,5443496672108,35.0,35.0,1,45,2.5,0,0,0.0,0,90.0,0.0278,2450,2.3219,7,0.2427,0.6,0.0065,0.0,0.52,0.56,9,1,0,0,0
0.22,0.113,0.2,0.8,0.0,45.42,4781183338113,25.0,25.0,0,0,0.0,1,20,2.0,0,294.5455,0.0117,1250,2.3219,6,0.502,0.2,0.0135,0.0,0.52,0.85,2,1,0,0,0
0.22,0.113,0.07,0.93,0.0,127.22,5663853338995,35.0,35.0,0,0,0.0,1,10,2.0,0,303.1579,0.0272,2450,2.3219,8,0.2112,0.9,0.0093,0.0,0.41,0.6,9,1,0,0,0
0.22,0.113,0.07,0.87,0.07,64.58,5628736672293,35.0,35.0,0,0,0.0,1,20,3.0,0,342.8571,0.0196,2450,2.3219,7,0.5131,0.6,0.6294,0.0137,0.66,0.53,6,1,0,0,0
0.22,0.113,0.03,0.77,0.2,79.96,5618146672283,45.0,45.0,0,0,0.0,1,30,2.0,0,260.6897,0.0396,4050,2.3219,11,0.2895,0.5,0.0132,0.0,0.5,0.47,8,1,0,0,0
0.22,0.113,0.0,0.93,0.07,121.61,5979840005978,35.0,35.0,0,0,0.0,1,10,2.0,0,246.8571,0.0275,2450,2.3219,16,0.2088,0.4,0.015,0.0,0.83,0.46,3,1,0,0,0
0.22,0.113,0.97,0.0,0.03,151.14,2585320002585,45.0,45.0,0,0,0.0,1,0,1.0,0,180.0,0.0454,4050,2.3219,2,0.044,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.1,0.53,0.37,62.65,5439106672103,35.0,35.0,0,0,0.0,1,40,2.0,0,327.2727,0.0212,2450,2.3219,9,0.4735,0.8,0.0143,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.1,0.8,0.1,96.75,5110766671775,45.0,45.0,0,0,0.0,1,20,1.0,0,261.8182,0.0454,4050,2.3219,36,0.1038,0.5,0.015,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.03,0.93,0.03,218.25,5779720005780,35.0,35.0,0,0,0.0,1,0,3.0,0,180.0,0.0295,2450,2.3219,2,0.0563,0.0,0.0,1.0,0.61,0.54,9,1,0,0,0
0.22,0.113,0.0,0.8,0.2,80.08,5980346672647,45.0,45.0,0,0,0.0,1,30,2.0,0,305.4545,0.0398,4050,2.3219,11,0.288,0.5,0.0129,0.0,0.48,0.61,4,1,0,0,0
0.22,0.113,0.07,0.9,0.03,156.91,5603233338935,35.0,35.0,0,0,0.0,1,0,3.0,0,180.0,0.0295,2450,2.3219,2,0.0563,0.0,0.0,1.0,0.52,0.57,6,1,0,0,0
0.22,0.113,0.83,0.17,0.0,81.45,1743200001742,35.0,35.0,0,0,0.0,1,0,2.0,0,180.0,0.0295,2450,2.3219,2,0.0563,0.0,0.0,1.0,0.56,0.44,6,1,0,0,0
0.22,0.113,0.07,0.9,0.03,108.64,5263116671927,35.0,35.0,0,0,0.0,1,20,1.0,0,120.0,0.0293,2450,2.3219,28,0.1529,0.5,0.0135,0.0,0.51,0.49,9,1,0,0,0
0.22,0.113,0.07,0.8,0.13,121.9,5479240005478,45.0,45.0,0,0,0.0,1,10,2.0,0,157.5,0.0438,4050,2.3219,14,0.1406,0.6,0.0141,0.0,0.58,0.55,12,1,0,0,0
0.22,0.113,0.03,0.7,0.27,82.63,5982266672645,45.0,45.0,0,0,0.0,1,10,2.0,0,240.0,0.0436,4050,2.3219,12,0.1422,0.5,0.0127,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.07,0.77,0.17,70.85,5401083338732,45.0,45.0,0,0,0.0,1,40,2.0,0,180.0,0.0383,4050,2.3219,17,0.3465,0.5,0.0097,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.2,0.6,0.2,63.86,4933293338263,45.0,45.0,0,0,0.0,1,20,2.0,0,270.0,0.0417,4050,2.3219,22,0.2194,0.5,0.0136,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.23,0.63,0.13,53.4,4432760004430,25.0,25.0,0,0,0.0,1,20,1.0,0,189.4737,0.0155,1250,2.3219,12,0.26,0.5,0.0136,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.3,0.67,0.03,83.67,2986010002983,35.0,35.0,1,45,1.5,0,0,0.0,0,360.0,0.0218,2450,2.3219,7,0.4488,0.6,0.0105,0.0,0.43,0.54,6,1,0,0,0
0.22,0.113,0.27,0.73,0.0,120.62,3001216669666,45.0,45.0,1,70,2.0,0,0,0.0,0,180.0,0.0374,4050,2.3219,9,0.369,0.4,0.0065,0.0,0.66,0.69,12,1,0,0,0
